type,hamming_distance,image_a,image_b,stem_a,stem_b,split_a,split_b
near_duplicate_dhash,6,water_datasets/Flow-Img.v2i.yolov8/train/images/000523_jpg.rf.71011e1e76c7644189cf806a56f04225.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000670_jpg.rf.724141b1d54e796fa43bfc9822775b42.jpg,000523_jpg.rf.71011e1e76c7644189cf806a56f04225,000670_jpg.rf.724141b1d54e796fa43bfc9822775b42,train,train
near_duplicate_dhash,7,water_datasets/Flow-Img.v2i.yolov8/train/images/000524_jpg.rf.c8d320a84fd88aaac20773e6ed8ae356.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/001074_jpg.rf.3cef67cd1cbb3824a4dae579da209dcf.jpg,000524_jpg.rf.c8d320a84fd88aaac20773e6ed8ae356,001074_jpg.rf.3cef67cd1cbb3824a4dae579da209dcf,train,train
near_duplicate_dhash,7,water_datasets/Flow-Img.v2i.yolov8/train/images/000525_jpg.rf.456bfba87e61e9d0f56c9015370b037e.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000616_jpg.rf.7d34826d3a8a6507c2e503cf65456a53.jpg,000525_jpg.rf.456bfba87e61e9d0f56c9015370b037e,000616_jpg.rf.7d34826d3a8a6507c2e503cf65456a53,train,train
near_duplicate_dhash,7,water_datasets/Flow-Img.v2i.yolov8/train/images/000525_jpg.rf.456bfba87e61e9d0f56c9015370b037e.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000879_jpg.rf.f32bc140fbf3857ec869261dd7da96e4.jpg,000525_jpg.rf.456bfba87e61e9d0f56c9015370b037e,000879_jpg.rf.f32bc140fbf3857ec869261dd7da96e4,train,train
near_duplicate_dhash,7,water_datasets/Flow-Img.v2i.yolov8/train/images/000530_jpg.rf.4d189507b3de117deea1c94ccf1df52e.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000614_jpg.rf.e9bd7eba8e83420bbaee37336cf0e41e.jpg,000530_jpg.rf.4d189507b3de117deea1c94ccf1df52e,000614_jpg.rf.e9bd7eba8e83420bbaee37336cf0e41e,train,train
near_duplicate_dhash,7,water_datasets/Flow-Img.v2i.yolov8/train/images/000530_jpg.rf.4d189507b3de117deea1c94ccf1df52e.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/001180_jpg.rf.66c9bc7f805a40b60d7989b5db66cba5.jpg,000530_jpg.rf.4d189507b3de117deea1c94ccf1df52e,001180_jpg.rf.66c9bc7f805a40b60d7989b5db66cba5,train,train
near_duplicate_dhash,8,water_datasets/Flow-Img.v2i.yolov8/train/images/000532_jpg.rf.b6e55789392362d6446275ec913fe550.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/001100_jpg.rf.405646065c67177a394baf85393d44f8.jpg,000532_jpg.rf.b6e55789392362d6446275ec913fe550,001100_jpg.rf.405646065c67177a394baf85393d44f8,train,train
near_duplicate_dhash,7,water_datasets/Flow-Img.v2i.yolov8/train/images/000535_jpg.rf.e8f681f709849d3b161ba135cc9230de.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/001131_jpg.rf.d6b34a08177b4da0eee084cfa598ed7e.jpg,000535_jpg.rf.e8f681f709849d3b161ba135cc9230de,001131_jpg.rf.d6b34a08177b4da0eee084cfa598ed7e,train,train
near_duplicate_dhash,8,water_datasets/Flow-Img.v2i.yolov8/train/images/000536_jpg.rf.89dfe174808fcd4215095adb6f1f2490.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000542_jpg.rf.bae67213fa978f71a4aef54d15940823.jpg,000536_jpg.rf.89dfe174808fcd4215095adb6f1f2490,000542_jpg.rf.bae67213fa978f71a4aef54d15940823,train,train
near_duplicate_dhash,7,water_datasets/Flow-Img.v2i.yolov8/train/images/000536_jpg.rf.89dfe174808fcd4215095adb6f1f2490.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000718_jpg.rf.ede1cf7eb532573be65be5be12f56c6c.jpg,000536_jpg.rf.89dfe174808fcd4215095adb6f1f2490,000718_jpg.rf.ede1cf7eb532573be65be5be12f56c6c,train,train
near_duplicate_dhash,6,water_datasets/Flow-Img.v2i.yolov8/train/images/000536_jpg.rf.89dfe174808fcd4215095adb6f1f2490.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000763_jpg.rf.d4b67dac86e28f13a53d8fe602e0d6a9.jpg,000536_jpg.rf.89dfe174808fcd4215095adb6f1f2490,000763_jpg.rf.d4b67dac86e28f13a53d8fe602e0d6a9,train,train
near_duplicate_dhash,8,water_datasets/Flow-Img.v2i.yolov8/train/images/000537_jpg.rf.81deffcd2b82af5bfe5fb2bfa92be0ac.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000886_jpg.rf.c1035991b79814cccec2f853994c8cb4.jpg,000537_jpg.rf.81deffcd2b82af5bfe5fb2bfa92be0ac,000886_jpg.rf.c1035991b79814cccec2f853994c8cb4,train,train
near_duplicate_dhash,8,water_datasets/Flow-Img.v2i.yolov8/train/images/000538_jpg.rf.29f533be88afef80d24afa49fd8692f9.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000849_jpg.rf.6bd2ef98e8b88112e8a8f7e676f01213.jpg,000538_jpg.rf.29f533be88afef80d24afa49fd8692f9,000849_jpg.rf.6bd2ef98e8b88112e8a8f7e676f01213,train,train
near_duplicate_dhash,6,water_datasets/Flow-Img.v2i.yolov8/train/images/000539_jpg.rf.d3dbc2c0e62752e77df903d64c388995.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000819_jpg.rf.c381d54a16e4443ce7e989c74dced592.jpg,000539_jpg.rf.d3dbc2c0e62752e77df903d64c388995,000819_jpg.rf.c381d54a16e4443ce7e989c74dced592,train,train
near_duplicate_dhash,6,water_datasets/Flow-Img.v2i.yolov8/train/images/000539_jpg.rf.d3dbc2c0e62752e77df903d64c388995.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/001149_jpg.rf.5d938345afd4fa380dd84a050a09019b.jpg,000539_jpg.rf.d3dbc2c0e62752e77df903d64c388995,001149_jpg.rf.5d938345afd4fa380dd84a050a09019b,train,train
near_duplicate_dhash,8,water_datasets/Flow-Img.v2i.yolov8/train/images/000540_jpg.rf.b6dfc0587bac3d488a995c296e25513f.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/001064_jpg.rf.9336c3ed16fdcd92ee391bf867d0c4ad.jpg,000540_jpg.rf.b6dfc0587bac3d488a995c296e25513f,001064_jpg.rf.9336c3ed16fdcd92ee391bf867d0c4ad,train,train
near_duplicate_dhash,8,water_datasets/Flow-Img.v2i.yolov8/train/images/000545_jpg.rf.439d5916e78615a3ee05eb3519e86d15.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/001147_jpg.rf.aa7dd42642c4e6ce45c8d521ea92d318.jpg,000545_jpg.rf.439d5916e78615a3ee05eb3519e86d15,001147_jpg.rf.aa7dd42642c4e6ce45c8d521ea92d318,train,train
near_duplicate_dhash,7,water_datasets/Flow-Img.v2i.yolov8/train/images/000548_jpg.rf.b7876c3de6cec28d9ff92447d9025e15.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/001119_jpg.rf.d13ab745dd2a87b27323afaf5325ea9a.jpg,000548_jpg.rf.b7876c3de6cec28d9ff92447d9025e15,001119_jpg.rf.d13ab745dd2a87b27323afaf5325ea9a,train,train
near_duplicate_dhash,7,water_datasets/Flow-Img.v2i.yolov8/train/images/000554_jpg.rf.f6f3c8e0cca8727e87ab7c6d005fb1e9.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000639_jpg.rf.1824055153ec82d5d3c99aa204e4420b.jpg,000554_jpg.rf.f6f3c8e0cca8727e87ab7c6d005fb1e9,000639_jpg.rf.1824055153ec82d5d3c99aa204e4420b,train,train
near_duplicate_dhash,6,water_datasets/Flow-Img.v2i.yolov8/train/images/000554_jpg.rf.f6f3c8e0cca8727e87ab7c6d005fb1e9.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/001063_jpg.rf.f0511cbcd9bb8e9cac000558e104aabf.jpg,000554_jpg.rf.f6f3c8e0cca8727e87ab7c6d005fb1e9,001063_jpg.rf.f0511cbcd9bb8e9cac000558e104aabf,train,train
near_duplicate_dhash,6,water_datasets/Flow-Img.v2i.yolov8/train/images/000555_jpg.rf.cdad170345e0eb9f4d4aa4f2ee867b05.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000563_jpg.rf.71a9d469b57f320aac94472dab43a24b.jpg,000555_jpg.rf.cdad170345e0eb9f4d4aa4f2ee867b05,000563_jpg.rf.71a9d469b57f320aac94472dab43a24b,train,train
near_duplicate_dhash,8,water_datasets/Flow-Img.v2i.yolov8/train/images/000555_jpg.rf.cdad170345e0eb9f4d4aa4f2ee867b05.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000590_jpg.rf.b9e2f33b39d25c59fc9684d07f14bfc0.jpg,000555_jpg.rf.cdad170345e0eb9f4d4aa4f2ee867b05,000590_jpg.rf.b9e2f33b39d25c59fc9684d07f14bfc0,train,train
near_duplicate_dhash,7,water_datasets/Flow-Img.v2i.yolov8/train/images/000555_jpg.rf.cdad170345e0eb9f4d4aa4f2ee867b05.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000697_jpg.rf.376083236a4263773778ece0b4741250.jpg,000555_jpg.rf.cdad170345e0eb9f4d4aa4f2ee867b05,000697_jpg.rf.376083236a4263773778ece0b4741250,train,train
near_duplicate_dhash,8,water_datasets/Flow-Img.v2i.yolov8/train/images/000555_jpg.rf.cdad170345e0eb9f4d4aa4f2ee867b05.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000718_jpg.rf.ede1cf7eb532573be65be5be12f56c6c.jpg,000555_jpg.rf.cdad170345e0eb9f4d4aa4f2ee867b05,000718_jpg.rf.ede1cf7eb532573be65be5be12f56c6c,train,train
near_duplicate_dhash,7,water_datasets/Flow-Img.v2i.yolov8/train/images/000555_jpg.rf.cdad170345e0eb9f4d4aa4f2ee867b05.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000763_jpg.rf.d4b67dac86e28f13a53d8fe602e0d6a9.jpg,000555_jpg.rf.cdad170345e0eb9f4d4aa4f2ee867b05,000763_jpg.rf.d4b67dac86e28f13a53d8fe602e0d6a9,train,train
near_duplicate_dhash,6,water_datasets/Flow-Img.v2i.yolov8/train/images/000555_jpg.rf.cdad170345e0eb9f4d4aa4f2ee867b05.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000851_jpg.rf.29596641fc65266ddc559fc9127a6acc.jpg,000555_jpg.rf.cdad170345e0eb9f4d4aa4f2ee867b05,000851_jpg.rf.29596641fc65266ddc559fc9127a6acc,train,train
near_duplicate_dhash,8,water_datasets/Flow-Img.v2i.yolov8/train/images/000555_jpg.rf.cdad170345e0eb9f4d4aa4f2ee867b05.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/001023_jpg.rf.765af0fa0d15e73dd43ec0e30aa8ca35.jpg,000555_jpg.rf.cdad170345e0eb9f4d4aa4f2ee867b05,001023_jpg.rf.765af0fa0d15e73dd43ec0e30aa8ca35,train,train
near_duplicate_dhash,7,water_datasets/Flow-Img.v2i.yolov8/train/images/000555_jpg.rf.cdad170345e0eb9f4d4aa4f2ee867b05.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/001037_jpg.rf.c03a6551c0477991b4beee0a95216ff4.jpg,000555_jpg.rf.cdad170345e0eb9f4d4aa4f2ee867b05,001037_jpg.rf.c03a6551c0477991b4beee0a95216ff4,train,train
near_duplicate_dhash,7,water_datasets/Flow-Img.v2i.yolov8/train/images/000555_jpg.rf.cdad170345e0eb9f4d4aa4f2ee867b05.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/001056_jpg.rf.6bd2dfca5b9536235e5395b8077eea61.jpg,000555_jpg.rf.cdad170345e0eb9f4d4aa4f2ee867b05,001056_jpg.rf.6bd2dfca5b9536235e5395b8077eea61,train,train
near_duplicate_dhash,8,water_datasets/Flow-Img.v2i.yolov8/train/images/000555_jpg.rf.cdad170345e0eb9f4d4aa4f2ee867b05.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/001180_jpg.rf.66c9bc7f805a40b60d7989b5db66cba5.jpg,000555_jpg.rf.cdad170345e0eb9f4d4aa4f2ee867b05,001180_jpg.rf.66c9bc7f805a40b60d7989b5db66cba5,train,train
near_duplicate_dhash,8,water_datasets/Flow-Img.v2i.yolov8/train/images/000563_jpg.rf.71a9d469b57f320aac94472dab43a24b.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000590_jpg.rf.b9e2f33b39d25c59fc9684d07f14bfc0.jpg,000563_jpg.rf.71a9d469b57f320aac94472dab43a24b,000590_jpg.rf.b9e2f33b39d25c59fc9684d07f14bfc0,train,train
near_duplicate_dhash,8,water_datasets/Flow-Img.v2i.yolov8/train/images/000563_jpg.rf.71a9d469b57f320aac94472dab43a24b.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000718_jpg.rf.ede1cf7eb532573be65be5be12f56c6c.jpg,000563_jpg.rf.71a9d469b57f320aac94472dab43a24b,000718_jpg.rf.ede1cf7eb532573be65be5be12f56c6c,train,train
near_duplicate_dhash,8,water_datasets/Flow-Img.v2i.yolov8/train/images/000563_jpg.rf.71a9d469b57f320aac94472dab43a24b.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000839_jpg.rf.3aaebbcac6ac2980a5f9528fd6fc99e4.jpg,000563_jpg.rf.71a9d469b57f320aac94472dab43a24b,000839_jpg.rf.3aaebbcac6ac2980a5f9528fd6fc99e4,train,train
near_duplicate_dhash,8,water_datasets/Flow-Img.v2i.yolov8/train/images/000563_jpg.rf.71a9d469b57f320aac94472dab43a24b.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000851_jpg.rf.29596641fc65266ddc559fc9127a6acc.jpg,000563_jpg.rf.71a9d469b57f320aac94472dab43a24b,000851_jpg.rf.29596641fc65266ddc559fc9127a6acc,train,train
near_duplicate_dhash,8,water_datasets/Flow-Img.v2i.yolov8/train/images/000563_jpg.rf.71a9d469b57f320aac94472dab43a24b.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000871_jpg.rf.59ab0fe8e4fab09af2db5bf6343c7530.jpg,000563_jpg.rf.71a9d469b57f320aac94472dab43a24b,000871_jpg.rf.59ab0fe8e4fab09af2db5bf6343c7530,train,train
near_duplicate_dhash,7,water_datasets/Flow-Img.v2i.yolov8/train/images/000563_jpg.rf.71a9d469b57f320aac94472dab43a24b.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/001018_jpg.rf.abb190f26ed7cd92fbeec5259755bd99.jpg,000563_jpg.rf.71a9d469b57f320aac94472dab43a24b,001018_jpg.rf.abb190f26ed7cd92fbeec5259755bd99,train,train
near_duplicate_dhash,8,water_datasets/Flow-Img.v2i.yolov8/train/images/000563_jpg.rf.71a9d469b57f320aac94472dab43a24b.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/001164_jpg.rf.cec487a09a6792759ac1e5b8e4f3d2b4.jpg,000563_jpg.rf.71a9d469b57f320aac94472dab43a24b,001164_jpg.rf.cec487a09a6792759ac1e5b8e4f3d2b4,train,train
near_duplicate_dhash,8,water_datasets/Flow-Img.v2i.yolov8/train/images/000566_jpg.rf.777aefd066d28f580855398ad23efca3.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000693_jpg.rf.cd6e01f007906c34d43de56dc6f213c5.jpg,000566_jpg.rf.777aefd066d28f580855398ad23efca3,000693_jpg.rf.cd6e01f007906c34d43de56dc6f213c5,train,train
near_duplicate_dhash,8,water_datasets/Flow-Img.v2i.yolov8/train/images/000566_jpg.rf.777aefd066d28f580855398ad23efca3.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000703_jpg.rf.ccf24744995155cbff6c1e7d980c1278.jpg,000566_jpg.rf.777aefd066d28f580855398ad23efca3,000703_jpg.rf.ccf24744995155cbff6c1e7d980c1278,train,train
near_duplicate_dhash,8,water_datasets/Flow-Img.v2i.yolov8/train/images/000566_jpg.rf.777aefd066d28f580855398ad23efca3.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000774_jpg.rf.2b57cc294c27b91cece0cdd509901906.jpg,000566_jpg.rf.777aefd066d28f580855398ad23efca3,000774_jpg.rf.2b57cc294c27b91cece0cdd509901906,train,train
near_duplicate_dhash,6,water_datasets/Flow-Img.v2i.yolov8/train/images/000566_jpg.rf.777aefd066d28f580855398ad23efca3.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000902_jpg.rf.fe1487725489fe93f91599d2ae9b6979.jpg,000566_jpg.rf.777aefd066d28f580855398ad23efca3,000902_jpg.rf.fe1487725489fe93f91599d2ae9b6979,train,train
near_duplicate_dhash,6,water_datasets/Flow-Img.v2i.yolov8/train/images/000566_jpg.rf.777aefd066d28f580855398ad23efca3.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000946_jpg.rf.83bad18bf91432d469e51aa9f34ac963.jpg,000566_jpg.rf.777aefd066d28f580855398ad23efca3,000946_jpg.rf.83bad18bf91432d469e51aa9f34ac963,train,train
near_duplicate_dhash,8,water_datasets/Flow-Img.v2i.yolov8/train/images/000570_jpg.rf.a3d02cc947c31fb7e6135060cb5eb787.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000696_jpg.rf.a6fdb1c7354dca0e12427e72dca3fc14.jpg,000570_jpg.rf.a3d02cc947c31fb7e6135060cb5eb787,000696_jpg.rf.a6fdb1c7354dca0e12427e72dca3fc14,train,train
near_duplicate_dhash,7,water_datasets/Flow-Img.v2i.yolov8/train/images/000570_jpg.rf.a3d02cc947c31fb7e6135060cb5eb787.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000915_jpg.rf.2ea31349afa90ea2df7503ca92f9c399.jpg,000570_jpg.rf.a3d02cc947c31fb7e6135060cb5eb787,000915_jpg.rf.2ea31349afa90ea2df7503ca92f9c399,train,train
near_duplicate_dhash,6,water_datasets/Flow-Img.v2i.yolov8/train/images/000570_jpg.rf.a3d02cc947c31fb7e6135060cb5eb787.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/001138_jpg.rf.46ed470c9df7acae892db5ceabef6ace.jpg,000570_jpg.rf.a3d02cc947c31fb7e6135060cb5eb787,001138_jpg.rf.46ed470c9df7acae892db5ceabef6ace,train,train
near_duplicate_dhash,8,water_datasets/Flow-Img.v2i.yolov8/train/images/000580_jpg.rf.ed9baf2e02634b0125beaed15c30ef42.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000602_jpg.rf.0934e0c038850e7bf7afe506acb3a71a.jpg,000580_jpg.rf.ed9baf2e02634b0125beaed15c30ef42,000602_jpg.rf.0934e0c038850e7bf7afe506acb3a71a,train,train
near_duplicate_dhash,7,water_datasets/Flow-Img.v2i.yolov8/train/images/000580_jpg.rf.ed9baf2e02634b0125beaed15c30ef42.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/001101_jpg.rf.a7f94cd7667a97e66685bb05c538499b.jpg,000580_jpg.rf.ed9baf2e02634b0125beaed15c30ef42,001101_jpg.rf.a7f94cd7667a97e66685bb05c538499b,train,train
near_duplicate_dhash,6,water_datasets/Flow-Img.v2i.yolov8/train/images/000586_jpg.rf.c118eaa02a08a9671c92ad23601fa2bb.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000624_jpg.rf.deabc4b734db4b206fd2eba7e581354d.jpg,000586_jpg.rf.c118eaa02a08a9671c92ad23601fa2bb,000624_jpg.rf.deabc4b734db4b206fd2eba7e581354d,train,train
near_duplicate_dhash,8,water_datasets/Flow-Img.v2i.yolov8/train/images/000589_jpg.rf.91dd50777015f38f52fa496618e607a9.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000903_jpg.rf.9c7448ee19ce6c44df0210f20641cd31.jpg,000589_jpg.rf.91dd50777015f38f52fa496618e607a9,000903_jpg.rf.9c7448ee19ce6c44df0210f20641cd31,train,train
near_duplicate_dhash,7,water_datasets/Flow-Img.v2i.yolov8/train/images/000590_jpg.rf.b9e2f33b39d25c59fc9684d07f14bfc0.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000700_jpg.rf.f07281d1199190934e54fc9edbcce4e4.jpg,000590_jpg.rf.b9e2f33b39d25c59fc9684d07f14bfc0,000700_jpg.rf.f07281d1199190934e54fc9edbcce4e4,train,train
near_duplicate_dhash,7,water_datasets/Flow-Img.v2i.yolov8/train/images/000590_jpg.rf.b9e2f33b39d25c59fc9684d07f14bfc0.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000714_jpg.rf.2ed7462a10280ad7eaa6266b889499dc.jpg,000590_jpg.rf.b9e2f33b39d25c59fc9684d07f14bfc0,000714_jpg.rf.2ed7462a10280ad7eaa6266b889499dc,train,train
near_duplicate_dhash,8,water_datasets/Flow-Img.v2i.yolov8/train/images/000590_jpg.rf.b9e2f33b39d25c59fc9684d07f14bfc0.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000871_jpg.rf.59ab0fe8e4fab09af2db5bf6343c7530.jpg,000590_jpg.rf.b9e2f33b39d25c59fc9684d07f14bfc0,000871_jpg.rf.59ab0fe8e4fab09af2db5bf6343c7530,train,train
near_duplicate_dhash,6,water_datasets/Flow-Img.v2i.yolov8/train/images/000590_jpg.rf.b9e2f33b39d25c59fc9684d07f14bfc0.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/001040_jpg.rf.10e1bd8653b501937d3e6648649f7b1b.jpg,000590_jpg.rf.b9e2f33b39d25c59fc9684d07f14bfc0,001040_jpg.rf.10e1bd8653b501937d3e6648649f7b1b,train,train
near_duplicate_dhash,6,water_datasets/Flow-Img.v2i.yolov8/train/images/000590_jpg.rf.b9e2f33b39d25c59fc9684d07f14bfc0.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/001077_jpg.rf.1c5a43021cfbad4c03b6f071ff01f570.jpg,000590_jpg.rf.b9e2f33b39d25c59fc9684d07f14bfc0,001077_jpg.rf.1c5a43021cfbad4c03b6f071ff01f570,train,train
near_duplicate_dhash,8,water_datasets/Flow-Img.v2i.yolov8/train/images/000590_jpg.rf.b9e2f33b39d25c59fc9684d07f14bfc0.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/001164_jpg.rf.cec487a09a6792759ac1e5b8e4f3d2b4.jpg,000590_jpg.rf.b9e2f33b39d25c59fc9684d07f14bfc0,001164_jpg.rf.cec487a09a6792759ac1e5b8e4f3d2b4,train,train
near_duplicate_dhash,8,water_datasets/Flow-Img.v2i.yolov8/train/images/000590_jpg.rf.b9e2f33b39d25c59fc9684d07f14bfc0.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/001177_jpg.rf.aa6e255f5f9f4f8bbc6d36253d44f950.jpg,000590_jpg.rf.b9e2f33b39d25c59fc9684d07f14bfc0,001177_jpg.rf.aa6e255f5f9f4f8bbc6d36253d44f950,train,train
near_duplicate_dhash,8,water_datasets/Flow-Img.v2i.yolov8/train/images/000592_jpg.rf.164ecd63824fa1f97b0393e21f0ba6b2.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000983_jpg.rf.3125c49ec556576ef74b453760e42524.jpg,000592_jpg.rf.164ecd63824fa1f97b0393e21f0ba6b2,000983_jpg.rf.3125c49ec556576ef74b453760e42524,train,train
near_duplicate_dhash,7,water_datasets/Flow-Img.v2i.yolov8/train/images/000595_jpg.rf.9bbd95f0c8ffac80629510ef1f77edf4.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/001185_jpg.rf.3af6d7083f8907a12246d9daa72f5163.jpg,000595_jpg.rf.9bbd95f0c8ffac80629510ef1f77edf4,001185_jpg.rf.3af6d7083f8907a12246d9daa72f5163,train,train
near_duplicate_dhash,8,water_datasets/Flow-Img.v2i.yolov8/train/images/000596_jpg.rf.d54723c02d7bb9db020cd11cbdad87e2.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000616_jpg.rf.7d34826d3a8a6507c2e503cf65456a53.jpg,000596_jpg.rf.d54723c02d7bb9db020cd11cbdad87e2,000616_jpg.rf.7d34826d3a8a6507c2e503cf65456a53,train,train
near_duplicate_dhash,8,water_datasets/Flow-Img.v2i.yolov8/train/images/000596_jpg.rf.d54723c02d7bb9db020cd11cbdad87e2.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000702_jpg.rf.69a5a2bf274be50dfb5997876b1a469e.jpg,000596_jpg.rf.d54723c02d7bb9db020cd11cbdad87e2,000702_jpg.rf.69a5a2bf274be50dfb5997876b1a469e,train,train
near_duplicate_dhash,6,water_datasets/Flow-Img.v2i.yolov8/train/images/000600_jpg.rf.6524c21f72a8d3308c668c7021571a73.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000670_jpg.rf.724141b1d54e796fa43bfc9822775b42.jpg,000600_jpg.rf.6524c21f72a8d3308c668c7021571a73,000670_jpg.rf.724141b1d54e796fa43bfc9822775b42,train,train
near_duplicate_dhash,8,water_datasets/Flow-Img.v2i.yolov8/train/images/000603_jpg.rf.2a92b7c3ea97313478b5e9dd89142d9e.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000696_jpg.rf.a6fdb1c7354dca0e12427e72dca3fc14.jpg,000603_jpg.rf.2a92b7c3ea97313478b5e9dd89142d9e,000696_jpg.rf.a6fdb1c7354dca0e12427e72dca3fc14,train,train
near_duplicate_dhash,7,water_datasets/Flow-Img.v2i.yolov8/train/images/000603_jpg.rf.2a92b7c3ea97313478b5e9dd89142d9e.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000915_jpg.rf.2ea31349afa90ea2df7503ca92f9c399.jpg,000603_jpg.rf.2a92b7c3ea97313478b5e9dd89142d9e,000915_jpg.rf.2ea31349afa90ea2df7503ca92f9c399,train,train
near_duplicate_dhash,8,water_datasets/Flow-Img.v2i.yolov8/train/images/000608_jpg.rf.37ba250f9e83f8cf8aa81ce7d5027b98.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000623_jpg.rf.ca9d21f329e88a730dcd87e6234fb785.jpg,000608_jpg.rf.37ba250f9e83f8cf8aa81ce7d5027b98,000623_jpg.rf.ca9d21f329e88a730dcd87e6234fb785,train,train
near_duplicate_dhash,8,water_datasets/Flow-Img.v2i.yolov8/train/images/000615_jpg.rf.e02e146e7e79a33737c6c7ce2f242c07.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000927_jpg.rf.5602311f23c8e841d5c508a10845a9cc.jpg,000615_jpg.rf.e02e146e7e79a33737c6c7ce2f242c07,000927_jpg.rf.5602311f23c8e841d5c508a10845a9cc,train,train
near_duplicate_dhash,8,water_datasets/Flow-Img.v2i.yolov8/train/images/000616_jpg.rf.7d34826d3a8a6507c2e503cf65456a53.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000702_jpg.rf.69a5a2bf274be50dfb5997876b1a469e.jpg,000616_jpg.rf.7d34826d3a8a6507c2e503cf65456a53,000702_jpg.rf.69a5a2bf274be50dfb5997876b1a469e,train,train
near_duplicate_dhash,8,water_datasets/Flow-Img.v2i.yolov8/train/images/000616_jpg.rf.7d34826d3a8a6507c2e503cf65456a53.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000879_jpg.rf.f32bc140fbf3857ec869261dd7da96e4.jpg,000616_jpg.rf.7d34826d3a8a6507c2e503cf65456a53,000879_jpg.rf.f32bc140fbf3857ec869261dd7da96e4,train,train
