type,hamming_distance,image_a,image_b,package_a,package_b,source_group_a,source_group_b,same_group,cross_package
near_duplicate_dhash,8,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1840.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2900.jpg,package2,package2,rubbish,fishing-1,False,False
near_duplicate_dhash,8,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1840.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2980.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,6,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1842.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1860.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,6,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1844.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1895.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,8,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1844.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1977.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,6,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1845.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1939.jpg,package2,package2,rubbish,fishing-3,False,False
near_duplicate_dhash,7,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1847.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1960.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,7,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1849.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1863.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,8,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1853.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1884.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,7,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1855.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1869.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,8,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1856.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1870.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,8,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1861.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2154.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,6,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1861.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2484.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,7,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1861.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2518.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,8,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1861.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2532.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,7,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1863.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1879.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,7,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1864.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1880.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,6,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1866.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1925.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,7,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1866.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1945.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,8,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1868.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1885.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,6,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1870.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1908.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,8,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1872.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1890.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,8,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1873.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1891.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,6,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1875.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1915.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,6,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1875.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1936.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,6,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1876.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2297.jpg,package2,package2,rubbish,fishing-4,False,False
near_duplicate_dhash,6,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1876.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2518.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,6,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1877.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2109.jpg,package2,package2,rubbish,fishing-1,False,False
near_duplicate_dhash,6,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1879.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1897.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,8,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1880.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1898.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,6,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1881.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1922.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,8,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1881.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1944.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,7,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1882.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2972.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,7,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1883.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1901.jpg,package2,package2,fishing-3,fishing-3,True,False
near_duplicate_dhash,6,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1884.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1964.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,8,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1888.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1970.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,8,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1888.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1991.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,6,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1889.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1931.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,8,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1889.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1952.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,8,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1890.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1911.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,6,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1892.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1914.jpg,package2,package2,rubbish,fishing-3,False,False
near_duplicate_dhash,8,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1893.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1916.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,6,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1896.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2096.jpg,package2,package2,rubbish,fishing-4,False,False
near_duplicate_dhash,8,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1896.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2175.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,8,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1898.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1963.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,7,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1901.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1923.jpg,package2,package2,fishing-3,fishing-3,True,False
near_duplicate_dhash,7,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1903.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1984.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,6,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1904.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1926.jpg,package2,package2,fishing-3,rubbish,False,False
near_duplicate_dhash,6,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1908.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1929.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,7,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1909.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1970.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,7,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1909.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1991.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,8,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1912.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1933.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,8,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1912.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1954.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,6,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1916.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2015.jpg,package2,package2,rubbish,fishing-3,False,False
near_duplicate_dhash,7,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1916.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2074.jpg,package2,package2,rubbish,fishing-4,False,False
near_duplicate_dhash,8,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1916.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2518.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,6,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1918.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1958.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,6,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1920.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2001.jpg,package2,package2,fishing-3,fishing-3,True,False
near_duplicate_dhash,8,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1922.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2102.jpg,package2,package2,rubbish,fishing-4,False,False
near_duplicate_dhash,7,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1924.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2407.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,6,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1925.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1984.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,8,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1926.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1947.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,8,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1927.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2145.jpg,package2,package2,rubbish,fishing-4,False,False
near_duplicate_dhash,7,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1928.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1948.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,6,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1929.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1950.jpg,package2,package2,rubbish,fishing-3,False,False
near_duplicate_dhash,7,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1930.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1970.jpg,package2,package2,fishing-3,rubbish,False,False
near_duplicate_dhash,7,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1930.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1991.jpg,package2,package2,fishing-3,rubbish,False,False
near_duplicate_dhash,7,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1932.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1953.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,7,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1936.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1956.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,6,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1942.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2825.jpg,package2,package2,rubbish,fishing-1,False,False
near_duplicate_dhash,8,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1943.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2428.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,8,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1944.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1983.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,8,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1944.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2102.jpg,package2,package2,rubbish,fishing-4,False,False
near_duplicate_dhash,8,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1947.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1965.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,6,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1948.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1989.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,7,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1949.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2434.jpg,package2,package2,fishing-1,rubbish,False,False
near_duplicate_dhash,6,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1951.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1970.jpg,package2,package2,fishing-3,rubbish,False,False
near_duplicate_dhash,6,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1951.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1991.jpg,package2,package2,fishing-3,rubbish,False,False
near_duplicate_dhash,6,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1952.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1992.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,6,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1953.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1972.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,8,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1954.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1973.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,6,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1955.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1974.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,6,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1956.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1975.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,6,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1957.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2663.jpg,package2,package2,rubbish,fishing-1,False,False
near_duplicate_dhash,8,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1961.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2661.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,6,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1962.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1980.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,7,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1964.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2005.jpg,package2,package2,rubbish,fishing-3,False,False
near_duplicate_dhash,7,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1965.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1987.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,6,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1966.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2686.jpg,package2,package2,rubbish,fishing-1,False,False
near_duplicate_dhash,8,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1966.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/3000.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,7,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1968.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2042.jpg,package2,package2,rubbish,fishing-3,False,False
near_duplicate_dhash,8,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1969.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2008.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,8,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1970.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2068.jpg,package2,package2,rubbish,fishing-4,False,False
near_duplicate_dhash,6,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1972.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1994.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,7,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1973.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2010.jpg,package2,package2,rubbish,fishing-3,False,False
near_duplicate_dhash,7,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1974.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1996.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,6,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1975.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1997.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,8,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1976.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2115.jpg,package2,package2,rubbish,fishing-4,False,False
near_duplicate_dhash,7,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1977.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2032.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,7,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1978.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2018.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,7,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1979.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2465.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,6,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1980.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2019.jpg,package2,package2,rubbish,fishing-3,False,False
near_duplicate_dhash,7,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1980.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2036.jpg,package2,package2,rubbish,fishing-3,False,False
near_duplicate_dhash,8,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1983.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2081.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,7,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1984.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2022.jpg,package2,package2,rubbish,fishing-3,False,False
near_duplicate_dhash,7,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1986.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2083.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,7,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1989.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2007.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,8,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1991.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2068.jpg,package2,package2,rubbish,fishing-4,False,False
near_duplicate_dhash,8,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1994.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1995.jpg,package2,package2,rubbish,fishing-3,False,False
near_duplicate_dhash,8,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1995.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2011.jpg,package2,package2,fishing-3,rubbish,False,False
near_duplicate_dhash,7,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1997.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2014.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,8,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1997.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2030.jpg,package2,package2,rubbish,fishing-3,False,False
near_duplicate_dhash,6,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/1998.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2052.jpg,package2,package2,rubbish,fishing-3,False,False
