type,hamming_distance,image_a,image_b,stem_a,stem_b,session_a,session_b,same_session
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp28_pic160.jpg,water_datasets/TUD-GV/images/exp29_pic171.jpg,exp28_pic160,exp29_pic171,exp28,exp29,False
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp28_pic160.jpg,water_datasets/TUD-GV/images/exp29_pic174.jpg,exp28_pic160,exp29_pic174,exp28,exp29,False
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp28_pic160.jpg,water_datasets/TUD-GV/images/exp29_pic180.jpg,exp28_pic160,exp29_pic180,exp28,exp29,False
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp28_pic160.jpg,water_datasets/TUD-GV/images/exp29_pic181.jpg,exp28_pic160,exp29_pic181,exp28,exp29,False
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp28_pic160.jpg,water_datasets/TUD-GV/images/exp29_pic182.jpg,exp28_pic160,exp29_pic182,exp28,exp29,False
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp28_pic160.jpg,water_datasets/TUD-GV/images/exp29_pic185.jpg,exp28_pic160,exp29_pic185,exp28,exp29,False
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp28_pic160.jpg,water_datasets/TUD-GV/images/exp29_pic186.jpg,exp28_pic160,exp29_pic186,exp28,exp29,False
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp28_pic160.jpg,water_datasets/TUD-GV/images/exp29_pic187.jpg,exp28_pic160,exp29_pic187,exp28,exp29,False
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp28_pic160.jpg,water_datasets/TUD-GV/images/exp29_pic190.jpg,exp28_pic160,exp29_pic190,exp28,exp29,False
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp28_pic160.jpg,water_datasets/TUD-GV/images/exp29_pic191.jpg,exp28_pic160,exp29_pic191,exp28,exp29,False
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp28_pic160.jpg,water_datasets/TUD-GV/images/exp29_pic195.jpg,exp28_pic160,exp29_pic195,exp28,exp29,False
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp28_pic160.jpg,water_datasets/TUD-GV/images/exp29_pic197.jpg,exp28_pic160,exp29_pic197,exp28,exp29,False
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp28_pic160.jpg,water_datasets/TUD-GV/images/exp29_pic198.jpg,exp28_pic160,exp29_pic198,exp28,exp29,False
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp28_pic160.jpg,water_datasets/TUD-GV/images/exp29_pic200.jpg,exp28_pic160,exp29_pic200,exp28,exp29,False
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp28_pic160.jpg,water_datasets/TUD-GV/images/exp29_pic211.jpg,exp28_pic160,exp29_pic211,exp28,exp29,False
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp28_pic160.jpg,water_datasets/TUD-GV/images/exp29_pic212.jpg,exp28_pic160,exp29_pic212,exp28,exp29,False
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp28_pic160.jpg,water_datasets/TUD-GV/images/exp29_pic215.jpg,exp28_pic160,exp29_pic215,exp28,exp29,False
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp28_pic160.jpg,water_datasets/TUD-GV/images/exp29_pic217.jpg,exp28_pic160,exp29_pic217,exp28,exp29,False
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp28_pic160.jpg,water_datasets/TUD-GV/images/exp29_pic219.jpg,exp28_pic160,exp29_pic219,exp28,exp29,False
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp28_pic160.jpg,water_datasets/TUD-GV/images/exp29_pic220.jpg,exp28_pic160,exp29_pic220,exp28,exp29,False
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp28_pic160.jpg,water_datasets/TUD-GV/images/exp29_pic222.jpg,exp28_pic160,exp29_pic222,exp28,exp29,False
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp28_pic160.jpg,water_datasets/TUD-GV/images/exp29_pic224.jpg,exp28_pic160,exp29_pic224,exp28,exp29,False
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp28_pic160.jpg,water_datasets/TUD-GV/images/exp29_pic227.jpg,exp28_pic160,exp29_pic227,exp28,exp29,False
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp28_pic160.jpg,water_datasets/TUD-GV/images/exp29_pic229.jpg,exp28_pic160,exp29_pic229,exp28,exp29,False
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp28_pic160.jpg,water_datasets/TUD-GV/images/exp29_pic233.jpg,exp28_pic160,exp29_pic233,exp28,exp29,False
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp28_pic160.jpg,water_datasets/TUD-GV/images/exp29_pic235.jpg,exp28_pic160,exp29_pic235,exp28,exp29,False
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp28_pic160.jpg,water_datasets/TUD-GV/images/exp29_pic238.jpg,exp28_pic160,exp29_pic238,exp28,exp29,False
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp28_pic160.jpg,water_datasets/TUD-GV/images/exp29_pic256.jpg,exp28_pic160,exp29_pic256,exp28,exp29,False
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp28_pic160.jpg,water_datasets/TUD-GV/images/exp29_pic269.jpg,exp28_pic160,exp29_pic269,exp28,exp29,False
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp28_pic160.jpg,water_datasets/TUD-GV/images/exp29_pic270.jpg,exp28_pic160,exp29_pic270,exp28,exp29,False
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp28_pic160.jpg,water_datasets/TUD-GV/images/exp29_pic275.jpg,exp28_pic160,exp29_pic275,exp28,exp29,False
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp28_pic160.jpg,water_datasets/TUD-GV/images/exp29_pic279.jpg,exp28_pic160,exp29_pic279,exp28,exp29,False
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp28_pic160.jpg,water_datasets/TUD-GV/images/exp29_pic57.jpg,exp28_pic160,exp29_pic57,exp28,exp29,False
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp28_pic160.jpg,water_datasets/TUD-GV/images/exp29_pic66.jpg,exp28_pic160,exp29_pic66,exp28,exp29,False
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp28_pic160.jpg,water_datasets/TUD-GV/images/exp29_pic67.jpg,exp28_pic160,exp29_pic67,exp28,exp29,False
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp28_pic160.jpg,water_datasets/TUD-GV/images/exp29_pic69.jpg,exp28_pic160,exp29_pic69,exp28,exp29,False
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp28_pic160.jpg,water_datasets/TUD-GV/images/exp29_pic71.jpg,exp28_pic160,exp29_pic71,exp28,exp29,False
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp28_pic160.jpg,water_datasets/TUD-GV/images/exp29_pic73.jpg,exp28_pic160,exp29_pic73,exp28,exp29,False
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp28_pic160.jpg,water_datasets/TUD-GV/images/exp29_pic74.jpg,exp28_pic160,exp29_pic74,exp28,exp29,False
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp28_pic160.jpg,water_datasets/TUD-GV/images/exp29_pic75.jpg,exp28_pic160,exp29_pic75,exp28,exp29,False
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp28_pic160.jpg,water_datasets/TUD-GV/images/exp29_pic76.jpg,exp28_pic160,exp29_pic76,exp28,exp29,False
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp28_pic160.jpg,water_datasets/TUD-GV/images/exp29_pic77.jpg,exp28_pic160,exp29_pic77,exp28,exp29,False
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp28_pic160.jpg,water_datasets/TUD-GV/images/exp29_pic78.jpg,exp28_pic160,exp29_pic78,exp28,exp29,False
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp28_pic160.jpg,water_datasets/TUD-GV/images/exp29_pic79.jpg,exp28_pic160,exp29_pic79,exp28,exp29,False
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp28_pic160.jpg,water_datasets/TUD-GV/images/exp29_pic84.jpg,exp28_pic160,exp29_pic84,exp28,exp29,False
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp28_pic160.jpg,water_datasets/TUD-GV/images/exp29_pic96.jpg,exp28_pic160,exp29_pic96,exp28,exp29,False
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp28_pic160.jpg,water_datasets/TUD-GV/images/exp29_pic97.jpg,exp28_pic160,exp29_pic97,exp28,exp29,False
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp28_pic160.jpg,water_datasets/TUD-GV/images/exp29_pic98.jpg,exp28_pic160,exp29_pic98,exp28,exp29,False
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp28_pic160.jpg,water_datasets/TUD-GV/images/exp29_pic99.jpg,exp28_pic160,exp29_pic99,exp28,exp29,False
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp28_pic160.jpg,water_datasets/TUD-GV/images/exp53_pic74.jpg,exp28_pic160,exp53_pic74,exp28,exp53,False
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp28_pic174.jpg,exp28_pic162,exp28_pic174,exp28,exp28,True
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp28_pic39.jpg,exp28_pic162,exp28_pic39,exp28,exp28,True
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp28_pic44.jpg,exp28_pic162,exp28_pic44,exp28,exp28,True
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp28_pic45.jpg,exp28_pic162,exp28_pic45,exp28,exp28,True
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp28_pic53.jpg,exp28_pic162,exp28_pic53,exp28,exp28,True
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp29_pic101.jpg,exp28_pic162,exp29_pic101,exp28,exp29,False
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp29_pic102.jpg,exp28_pic162,exp29_pic102,exp28,exp29,False
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp29_pic105.jpg,exp28_pic162,exp29_pic105,exp28,exp29,False
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp29_pic106.jpg,exp28_pic162,exp29_pic106,exp28,exp29,False
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp29_pic107.jpg,exp28_pic162,exp29_pic107,exp28,exp29,False
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp29_pic110.jpg,exp28_pic162,exp29_pic110,exp28,exp29,False
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp29_pic114.jpg,exp28_pic162,exp29_pic114,exp28,exp29,False
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp29_pic115.jpg,exp28_pic162,exp29_pic115,exp28,exp29,False
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp29_pic117.jpg,exp28_pic162,exp29_pic117,exp28,exp29,False
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp29_pic118.jpg,exp28_pic162,exp29_pic118,exp28,exp29,False
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp29_pic119.jpg,exp28_pic162,exp29_pic119,exp28,exp29,False
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp29_pic121.jpg,exp28_pic162,exp29_pic121,exp28,exp29,False
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp29_pic122.jpg,exp28_pic162,exp29_pic122,exp28,exp29,False
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp29_pic123.jpg,exp28_pic162,exp29_pic123,exp28,exp29,False
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp29_pic124.jpg,exp28_pic162,exp29_pic124,exp28,exp29,False
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp29_pic125.jpg,exp28_pic162,exp29_pic125,exp28,exp29,False
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp29_pic126.jpg,exp28_pic162,exp29_pic126,exp28,exp29,False
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp29_pic129.jpg,exp28_pic162,exp29_pic129,exp28,exp29,False
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp29_pic132.jpg,exp28_pic162,exp29_pic132,exp28,exp29,False
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp29_pic133.jpg,exp28_pic162,exp29_pic133,exp28,exp29,False
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp29_pic136.jpg,exp28_pic162,exp29_pic136,exp28,exp29,False
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp29_pic149.jpg,exp28_pic162,exp29_pic149,exp28,exp29,False
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp29_pic153.jpg,exp28_pic162,exp29_pic153,exp28,exp29,False
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp29_pic156.jpg,exp28_pic162,exp29_pic156,exp28,exp29,False
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp29_pic158.jpg,exp28_pic162,exp29_pic158,exp28,exp29,False
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp29_pic160.jpg,exp28_pic162,exp29_pic160,exp28,exp29,False
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp29_pic163.jpg,exp28_pic162,exp29_pic163,exp28,exp29,False
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp29_pic165.jpg,exp28_pic162,exp29_pic165,exp28,exp29,False
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp29_pic167.jpg,exp28_pic162,exp29_pic167,exp28,exp29,False
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp29_pic169.jpg,exp28_pic162,exp29_pic169,exp28,exp29,False
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp29_pic173.jpg,exp28_pic162,exp29_pic173,exp28,exp29,False
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp29_pic175.jpg,exp28_pic162,exp29_pic175,exp28,exp29,False
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp29_pic177.jpg,exp28_pic162,exp29_pic177,exp28,exp29,False
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp29_pic179.jpg,exp28_pic162,exp29_pic179,exp28,exp29,False
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp29_pic180.jpg,exp28_pic162,exp29_pic180,exp28,exp29,False
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp29_pic181.jpg,exp28_pic162,exp29_pic181,exp28,exp29,False
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp29_pic182.jpg,exp28_pic162,exp29_pic182,exp28,exp29,False
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp29_pic186.jpg,exp28_pic162,exp29_pic186,exp28,exp29,False
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp29_pic188.jpg,exp28_pic162,exp29_pic188,exp28,exp29,False
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp29_pic189.jpg,exp28_pic162,exp29_pic189,exp28,exp29,False
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp29_pic191.jpg,exp28_pic162,exp29_pic191,exp28,exp29,False
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp29_pic193.jpg,exp28_pic162,exp29_pic193,exp28,exp29,False
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp29_pic195.jpg,exp28_pic162,exp29_pic195,exp28,exp29,False
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp29_pic198.jpg,exp28_pic162,exp29_pic198,exp28,exp29,False
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp29_pic219.jpg,exp28_pic162,exp29_pic219,exp28,exp29,False
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp29_pic220.jpg,exp28_pic162,exp29_pic220,exp28,exp29,False
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp29_pic224.jpg,exp28_pic162,exp29_pic224,exp28,exp29,False
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp29_pic231.jpg,exp28_pic162,exp29_pic231,exp28,exp29,False
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp29_pic245.jpg,exp28_pic162,exp29_pic245,exp28,exp29,False
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp29_pic285.jpg,exp28_pic162,exp29_pic285,exp28,exp29,False
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp29_pic287.jpg,exp28_pic162,exp29_pic287,exp28,exp29,False
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp29_pic57.jpg,exp28_pic162,exp29_pic57,exp28,exp29,False
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp29_pic58.jpg,exp28_pic162,exp29_pic58,exp28,exp29,False
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp29_pic60.jpg,exp28_pic162,exp29_pic60,exp28,exp29,False
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp29_pic75.jpg,exp28_pic162,exp29_pic75,exp28,exp29,False
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp29_pic76.jpg,exp28_pic162,exp29_pic76,exp28,exp29,False
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp29_pic77.jpg,exp28_pic162,exp29_pic77,exp28,exp29,False
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp29_pic79.jpg,exp28_pic162,exp29_pic79,exp28,exp29,False
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp29_pic87.jpg,exp28_pic162,exp29_pic87,exp28,exp29,False
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp29_pic95.jpg,exp28_pic162,exp29_pic95,exp28,exp29,False
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp29_pic96.jpg,exp28_pic162,exp29_pic96,exp28,exp29,False
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp29_pic98.jpg,exp28_pic162,exp29_pic98,exp28,exp29,False
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp53_pic22.jpg,exp28_pic162,exp53_pic22,exp28,exp53,False
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp53_pic35.jpg,exp28_pic162,exp53_pic35,exp28,exp53,False
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp53_pic61.jpg,exp28_pic162,exp53_pic61,exp28,exp53,False
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp53_pic74.jpg,exp28_pic162,exp53_pic74,exp28,exp53,False
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp28_pic162.jpg,water_datasets/TUD-GV/images/exp53_pic90.jpg,exp28_pic162,exp53_pic90,exp28,exp53,False
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp28_pic165.jpg,water_datasets/TUD-GV/images/exp28_pic39.jpg,exp28_pic165,exp28_pic39,exp28,exp28,True
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp28_pic165.jpg,water_datasets/TUD-GV/images/exp28_pic41.jpg,exp28_pic165,exp28_pic41,exp28,exp28,True
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp28_pic165.jpg,water_datasets/TUD-GV/images/exp28_pic44.jpg,exp28_pic165,exp28_pic44,exp28,exp28,True
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp28_pic165.jpg,water_datasets/TUD-GV/images/exp28_pic45.jpg,exp28_pic165,exp28_pic45,exp28,exp28,True
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp28_pic165.jpg,water_datasets/TUD-GV/images/exp28_pic52.jpg,exp28_pic165,exp28_pic52,exp28,exp28,True
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp28_pic165.jpg,water_datasets/TUD-GV/images/exp28_pic61.jpg,exp28_pic165,exp28_pic61,exp28,exp28,True
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp28_pic165.jpg,water_datasets/TUD-GV/images/exp28_pic75.jpg,exp28_pic165,exp28_pic75,exp28,exp28,True
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp28_pic165.jpg,water_datasets/TUD-GV/images/exp28_pic77.jpg,exp28_pic165,exp28_pic77,exp28,exp28,True
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp28_pic165.jpg,water_datasets/TUD-GV/images/exp29_pic102.jpg,exp28_pic165,exp29_pic102,exp28,exp29,False
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp28_pic165.jpg,water_datasets/TUD-GV/images/exp29_pic105.jpg,exp28_pic165,exp29_pic105,exp28,exp29,False
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp28_pic165.jpg,water_datasets/TUD-GV/images/exp29_pic106.jpg,exp28_pic165,exp29_pic106,exp28,exp29,False
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp28_pic165.jpg,water_datasets/TUD-GV/images/exp29_pic107.jpg,exp28_pic165,exp29_pic107,exp28,exp29,False
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp28_pic165.jpg,water_datasets/TUD-GV/images/exp29_pic114.jpg,exp28_pic165,exp29_pic114,exp28,exp29,False
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp28_pic165.jpg,water_datasets/TUD-GV/images/exp29_pic115.jpg,exp28_pic165,exp29_pic115,exp28,exp29,False
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp28_pic165.jpg,water_datasets/TUD-GV/images/exp29_pic116.jpg,exp28_pic165,exp29_pic116,exp28,exp29,False
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp28_pic165.jpg,water_datasets/TUD-GV/images/exp29_pic117.jpg,exp28_pic165,exp29_pic117,exp28,exp29,False
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp28_pic165.jpg,water_datasets/TUD-GV/images/exp29_pic118.jpg,exp28_pic165,exp29_pic118,exp28,exp29,False
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp28_pic165.jpg,water_datasets/TUD-GV/images/exp29_pic120.jpg,exp28_pic165,exp29_pic120,exp28,exp29,False
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp28_pic165.jpg,water_datasets/TUD-GV/images/exp29_pic122.jpg,exp28_pic165,exp29_pic122,exp28,exp29,False
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp28_pic165.jpg,water_datasets/TUD-GV/images/exp29_pic123.jpg,exp28_pic165,exp29_pic123,exp28,exp29,False
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp28_pic165.jpg,water_datasets/TUD-GV/images/exp29_pic125.jpg,exp28_pic165,exp29_pic125,exp28,exp29,False
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp28_pic165.jpg,water_datasets/TUD-GV/images/exp29_pic126.jpg,exp28_pic165,exp29_pic126,exp28,exp29,False
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp28_pic165.jpg,water_datasets/TUD-GV/images/exp29_pic138.jpg,exp28_pic165,exp29_pic138,exp28,exp29,False
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp28_pic165.jpg,water_datasets/TUD-GV/images/exp29_pic146.jpg,exp28_pic165,exp29_pic146,exp28,exp29,False
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp28_pic165.jpg,water_datasets/TUD-GV/images/exp29_pic149.jpg,exp28_pic165,exp29_pic149,exp28,exp29,False
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp28_pic165.jpg,water_datasets/TUD-GV/images/exp29_pic153.jpg,exp28_pic165,exp29_pic153,exp28,exp29,False
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp28_pic165.jpg,water_datasets/TUD-GV/images/exp29_pic158.jpg,exp28_pic165,exp29_pic158,exp28,exp29,False
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp28_pic165.jpg,water_datasets/TUD-GV/images/exp29_pic160.jpg,exp28_pic165,exp29_pic160,exp28,exp29,False
